user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_status,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U06999,18,Other,High School,Employed,Doctor,5826,2170,248605,Yes,Business,497880,240,4894,10,1,423,4,Other,8/5/2022
U07000,25,Female,High School,Employed,Salesperson,2191,1588,113877,No,Personal,0,0,0,0,0,404,4,Asia,7/28/2023
U07001,25,Female,Bachelor,Self-employed,Driver,7060,3650,629738,Yes,Business,350098,12,33493,26,5,769,7,North America,1/2/2024
U07002,41,Male,High School,Self-employed,Manager,6519,5649,351809,Yes,Home,308186,24,15612,20,2,707,5,Asia,2/22/2023
U07003,18,Male,Bachelor,Employed,Accountant,5075,4203,193654,Yes,Education,206525,120,5145,28,1,502,3,Asia,1/18/2024
U07004,42,Female,High School,Unemployed,Student,3916,2036,395634,No,Personal,0,0,0,0,0,572,8,Europe,7/20/2023
U07005,66,Male,Master,Unemployed,Accountant,2049,1375,169606,Yes,Car,42944,120,878,22,0,455,7,North America,8/27/2022
U07006,36,Male,PhD,Employed,Accountant,1246,417,65528,Yes,Business,92397,24,4159,8,3,377,4,Asia,5/2/2024
U07007,26,Female,Master,Employed,Salesperson,4991,3583,312040,Yes,Car,153259,120,2988,20,1,458,5,Asia,1/3/2023
U07008,54,Male,High School,Unemployed,Manager,4236,2155,65901,No,Personal,0,0,0,0,0,392,1,Europe,3/26/2025
U07009,25,Male,Bachelor,Student,Student,4027,1372,94282,Yes,Home,336257,12,30915,19,8,613,2,Asia,5/31/2024
U07010,69,Male,Master,Unemployed,Doctor,705,328,14017,Yes,Education,148545,120,3059,22,4,354,2,North America,11/5/2024
U07011,23,Female,Bachelor,Employed,Student,2386,976,188928,No,Personal,0,0,0,0,0,433,7,Europe,11/26/2021
U07012,37,Other,PhD,Employed,Manager,3625,2420,308334,No,Personal,0,0,0,0,0,635,7,Asia,5/8/2023
U07013,62,Male,Bachelor,Employed,Unemployed,4602,4001,102511,No,Personal,0,0,0,0,0,429,2,Europe,11/18/2024
U07014,25,Other,Bachelor,Employed,Unemployed,3144,2189,282768,No,Personal,0,0,0,0,0,768,7,Asia,7/24/2024
U07015,25,Male,Bachelor,Self-employed,Accountant,3401,2584,273580,No,Personal,0,0,0,0,0,381,7,Other,6/19/2022
U07016,48,Female,Bachelor,Student,Engineer,4055,3046,299174,No,Personal,0,0,0,0,0,724,6,Asia,10/16/2022
U07017,41,Male,Bachelor,Employed,Accountant,2859,1352,245143,Yes,Car,456214,120,9051,21,3,757,7,North America,11/13/2023
U07018,52,Male,Master,Employed,Engineer,1584,847,87976,No,Personal,0,0,0,0,0,616,5,Africa,8/13/2021
U07019,34,Female,High School,Employed,Engineer,765,268,71870,Yes,Car,443502,60,14034,29,18,682,8,North America,2/17/2025
U07020,52,Male,High School,Self-employed,Engineer,5762,3531,51185,Yes,Education,428766,12,38856,16,7,448,1,North America,12/15/2023
U07021,45,Male,Bachelor,Employed,Unemployed,6382,3235,266281,No,Personal,0,0,0,0,0,844,3,Other,7/8/2022
U07022,26,Male,Bachelor,Employed,Student,3768,3381,117612,Yes,Car,390578,60,7285,5,2,389,3,Other,11/10/2022
U07023,51,Male,High School,Self-employed,Unemployed,4350,2358,238302,No,Personal,0,0,0,0,0,819,5,Asia,5/24/2023
U07024,61,Male,Bachelor,Student,Salesperson,5811,3684,76635,No,Personal,0,0,0,0,0,364,1,North America,12/1/2022
U07025,36,Male,Master,Self-employed,Student,5997,3696,290623,Yes,Home,417854,180,6457,17,1,477,4,North America,9/7/2022
U07026,26,Male,Other,Employed,Doctor,5511,4724,141134,No,Personal,0,0,0,0,0,407,2,Other,1/19/2025
U07027,56,Female,Bachelor,Employed,Manager,1715,1096,106951,No,Personal,0,0,0,0,0,711,5,Asia,1/31/2022
U07028,37,Male,Master,Employed,Unemployed,6010,4848,205438,No,Personal,0,0,0,0,0,737,3,Other,5/30/2024
U07029,34,Female,High School,Employed,Unemployed,6266,5160,210180,No,Personal,0,0,0,0,0,500,3,Africa,6/26/2024
U07030,63,Female,High School,Employed,Student,5489,2180,350790,No,Personal,0,0,0,0,0,741,5,Africa,1/11/2025
U07031,42,Male,Master,Employed,Engineer,3633,1762,138202,No,Personal,0,0,0,0,0,617,3,Other,7/16/2023
U07032,62,Female,Master,Unemployed,Engineer,6532,3438,169211,No,Personal,0,0,0,0,0,321,2,Africa,5/2/2023
U07033,59,Female,Bachelor,Employed,Unemployed,2750,1452,227885,No,Personal,0,0,0,0,0,435,7,North America,10/17/2022
U07034,38,Male,Master,Self-employed,Doctor,1750,1458,6348,No,Personal,0,0,0,0,0,615,0,Other,5/20/2022
U07035,30,Female,Bachelor,Employed,Accountant,3351,1671,166430,No,Personal,0,0,0,0,0,645,4,Africa,3/16/2023
U07036,66,Male,Master,Unemployed,Unemployed,5035,2913,297299,No,Personal,0,0,0,0,0,751,5,Europe,3/4/2025
U07037,60,Male,High School,Employed,Student,4031,3027,149415,No,Personal,0,0,0,0,0,787,3,Asia,9/2/2022
U07038,64,Female,Bachelor,Unemployed,Salesperson,2801,1221,81579,Yes,Business,430304,180,6305,16,2,681,2,Asia,11/23/2024
U07039,30,Male,Bachelor,Employed,Doctor,6879,3612,452950,Yes,Home,55705,300,1219,26,0,411,5,Asia,9/7/2023
U07040,33,Female,Bachelor,Unemployed,Student,1922,1711,153088,Yes,Education,163884,36,5043,7,3,560,7,Europe,6/17/2025
U07041,48,Female,Bachelor,Employed,Salesperson,2808,910,182198,Yes,Home,251293,60,6210,17,2,730,5,Europe,9/17/2023
U07042,66,Female,PhD,Self-employed,Driver,4013,2253,204149,Yes,Education,37288,12,3527,24,1,819,4,Africa,10/4/2021
U07043,20,Female,High School,Employed,Teacher,4271,1512,380237,Yes,Business,235063,12,20252,6,5,837,7,North America,5/23/2022
U07044,52,Male,Bachelor,Employed,Doctor,4221,3539,357732,No,Personal,0,0,0,0,0,550,7,Africa,5/11/2022
U07045,35,Male,Master,Employed,Teacher,5268,4518,150047,Yes,Education,303481,120,3409,6,1,503,2,North America,8/14/2021
U07046,60,Other,Bachelor,Self-employed,Teacher,2717,2229,132626,No,Personal,0,0,0,0,0,392,4,Asia,12/29/2023
U07047,62,Male,High School,Self-employed,Teacher,5082,4247,47517,No,Personal,0,0,0,0,0,839,1,North America,10/5/2024
U07048,37,Male,Bachelor,Employed,Salesperson,1266,428,120744,No,Personal,0,0,0,0,0,651,8,Europe,4/23/2025
U07049,61,Female,High School,Student,Salesperson,6113,5067,177540,No,Personal,0,0,0,0,0,501,2,Other,9/5/2022
U07050,38,Male,Bachelor,Employed,Doctor,2849,905,151634,No,Personal,0,0,0,0,0,395,4,Asia,6/25/2023
U07051,69,Female,Master,Student,Driver,5900,4687,646443,Yes,Home,184815,36,6110,12,1,525,9,Europe,3/7/2024
U07052,49,Female,Master,Employed,Student,3443,2418,208378,Yes,Business,256236,300,5813,27,2,644,5,Africa,2/22/2022
U07053,64,Female,Bachelor,Student,Driver,6258,3805,195698,Yes,Home,287395,180,2567,7,0,838,3,Asia,11/30/2023
U07054,39,Male,High School,Employed,Manager,4641,4031,332265,Yes,Home,353424,36,13106,20,3,396,6,Africa,1/29/2025
U07055,24,Female,Bachelor,Employed,Driver,6706,4520,336935,No,Personal,0,0,0,0,0,814,4,Other,1/20/2024
U07056,30,Female,Master,Employed,Manager,3554,1497,405574,No,Personal,0,0,0,0,0,342,10,Asia,10/24/2021
U07057,46,Male,Master,Employed,Teacher,3780,1699,422257,No,Personal,0,0,0,0,0,686,9,North America,2/11/2025
U07058,24,Male,Bachelor,Employed,Unemployed,1485,663,164487,Yes,Business,180263,36,6279,15,4,786,9,Other,3/12/2022
U07059,23,Female,Bachelor,Employed,Unemployed,2470,1686,270919,No,Personal,0,0,0,0,0,571,9,Asia,2/15/2022
U07060,45,Female,Bachelor,Self-employed,Driver,3552,3138,383225,No,Personal,0,0,0,0,0,801,9,Europe,3/25/2022
U07061,51,Female,Bachelor,Self-employed,Teacher,5667,3259,475916,No,Personal,0,0,0,0,0,473,7,Europe,10/23/2024
U07062,55,Male,Bachelor,Student,Salesperson,6907,5849,298973,Yes,Education,206635,24,9607,11,1,525,4,Other,10/18/2024
U07063,25,Male,Bachelor,Employed,Salesperson,4148,1676,255454,No,Personal,0,0,0,0,0,481,5,Other,10/24/2024
U07064,32,Female,High School,Employed,Salesperson,4679,3031,509412,No,Personal,0,0,0,0,0,538,9,Asia,1/25/2024
U07065,44,Female,Master,Employed,Teacher,5098,4420,128936,Yes,Education,80702,120,1805,24,0,515,2,Other,4/30/2022
U07066,39,Male,Bachelor,Employed,Manager,1451,1264,27106,Yes,Education,195739,12,16673,4,11,715,2,Other,4/16/2025
U07067,63,Female,Bachelor,Employed,Teacher,3247,2777,152000,Yes,Home,393884,180,5616,15,2,669,4,Asia,11/3/2022
U07068,51,Male,Bachelor,Employed,Salesperson,1642,1066,190589,Yes,Education,310194,360,3364,13,2,321,10,Asia,7/15/2023
U07069,23,Female,Other,Self-employed,Salesperson,2165,1246,188499,Yes,Education,469164,60,14978,29,7,316,7,Europe,6/14/2025
U07070,68,Female,Master,Employed,Doctor,9351,3427,795029,No,Personal,0,0,0,0,0,736,7,Other,10/26/2023
U07071,40,Male,Bachelor,Student,Manager,500,182,17003,No,Personal,0,0,0,0,0,761,3,Africa,2/18/2023
U07072,36,Male,Bachelor,Student,Driver,1910,946,150853,No,Personal,0,0,0,0,0,617,7,Asia,8/9/2024
U07073,54,Male,Bachelor,Student,Engineer,2993,2155,13852,No,Personal,0,0,0,0,0,700,0,Africa,8/20/2023
U07074,66,Male,High School,Employed,Accountant,3574,1595,423015,No,Personal,0,0,0,0,0,362,10,Europe,7/4/2024
U07075,20,Female,Master,Student,Driver,7011,4620,830530,No,Personal,0,0,0,0,0,525,10,Other,3/21/2023
U07076,38,Male,High School,Self-employed,Teacher,7739,4303,442443,No,Personal,0,0,0,0,0,701,5,Asia,11/9/2021
U07077,27,Female,Master,Employed,Engineer,2161,888,16451,No,Personal,0,0,0,0,0,751,1,Other,8/9/2021
U07078,64,Male,Bachelor,Employed,Driver,5822,3080,430480,No,Personal,0,0,0,0,0,756,6,Other,10/31/2022
U07079,48,Male,Other,Employed,Doctor,4005,3046,383100,No,Personal,0,0,0,0,0,558,8,North America,9/4/2022
U07080,30,Male,Other,Employed,Teacher,4274,2352,266518,No,Personal,0,0,0,0,0,466,5,Europe,10/16/2024
U07081,38,Female,Bachelor,Employed,Student,510,340,41605,No,Personal,0,0,0,0,0,614,7,Other,6/28/2024
U07082,45,Female,Bachelor,Employed,Teacher,1895,1131,128531,Yes,Home,208958,60,4398,10,2,747,6,North America,6/13/2025
U07083,38,Male,Bachelor,Employed,Teacher,3686,2106,118196,Yes,Home,459602,36,15845,15,4,792,3,North America,11/4/2021
U07084,69,Male,High School,Employed,Unemployed,500,306,38128,Yes,Education,152850,300,3530,28,7,761,6,North America,7/19/2025
U07085,63,Female,Bachelor,Self-employed,Student,5620,3484,523310,Yes,Education,131176,240,3174,29,1,387,8,Africa,4/27/2024
U07086,46,Female,High School,Self-employed,Accountant,8060,3009,98450,Yes,Car,110951,300,2013,22,0,662,1,Africa,4/10/2024
U07087,69,Male,Bachelor,Self-employed,Manager,4350,1446,431497,No,Personal,0,0,0,0,0,510,8,Africa,7/16/2022
U07088,35,Female,Bachelor,Unemployed,Teacher,2370,1816,40831,No,Personal,0,0,0,0,0,553,1,Europe,1/12/2023
U07089,35,Male,Master,Self-employed,Accountant,1569,807,147945,No,Personal,0,0,0,0,0,596,8,Europe,3/16/2022
U07090,18,Female,Bachelor,Employed,Teacher,1573,1093,103659,Yes,Education,221223,120,5167,26,3,751,5,North America,7/3/2024
U07091,50,Female,High School,Employed,Engineer,3580,3036,10775,No,Personal,0,0,0,0,0,424,0,Other,11/3/2022
U07092,42,Female,Bachelor,Unemployed,Student,2265,1546,47586,No,Personal,0,0,0,0,0,697,2,Other,9/11/2021
U07093,35,Male,Bachelor,Self-employed,Teacher,3140,1669,185685,No,Personal,0,0,0,0,0,796,5,Other,7/5/2024
U07094,22,Female,Bachelor,Employed,Accountant,2755,1604,128933,Yes,Education,349467,12,30461,8,11,446,4,Asia,10/27/2023
U07095,54,Female,High School,Self-employed,Unemployed,5917,2426,291407,No,Personal,0,0,0,0,0,850,4,Asia,10/31/2022
U07096,46,Male,Master,Employed,Unemployed,4229,1537,500835,No,Personal,0,0,0,0,0,848,10,Africa,12/6/2024
U07097,31,Female,Master,Employed,Doctor,9343,2837,735566,No,Personal,0,0,0,0,0,439,7,North America,10/25/2024
U07098,23,Male,Bachelor,Student,Manager,2386,725,55761,Yes,Car,292165,240,1956,5,1,317,2,Other,9/19/2024
U07099,44,Male,Other,Employed,Doctor,2734,1927,195139,No,Personal,0,0,0,0,0,483,6,Asia,3/6/2022
U07100,62,Male,Master,Employed,Accountant,500,434,33389,No,Personal,0,0,0,0,0,550,6,Asia,1/17/2024
U07101,48,Female,Master,Self-employed,Engineer,3223,2185,187390,No,Personal,0,0,0,0,0,544,5,Other,5/4/2022
U07102,31,Female,Master,Employed,Engineer,5056,2811,549557,No,Personal,0,0,0,0,0,565,9,Africa,8/19/2024
U07103,45,Female,Master,Employed,Doctor,521,218,15781,Yes,Business,485047,240,5220,12,10,752,3,Europe,6/7/2023
U07104,69,Female,Bachelor,Student,Salesperson,7542,6042,221363,No,Personal,0,0,0,0,0,654,2,Other,3/23/2023
U07105,18,Female,Master,Student,Salesperson,4681,2136,314768,No,Personal,0,0,0,0,0,822,6,Asia,9/23/2021
U07106,33,Male,Bachelor,Employed,Accountant,2354,1461,85229,No,Personal,0,0,0,0,0,439,3,Europe,3/25/2022
U07107,61,Male,Bachelor,Employed,Engineer,7949,6722,647943,Yes,Business,352160,180,7537,25,1,376,7,Asia,3/8/2025
U07108,35,Male,Bachelor,Employed,Accountant,2314,1552,13033,No,Personal,0,0,0,0,0,698,0,Africa,2/25/2023
U07109,44,Male,Master,Student,Teacher,4852,1757,329244,No,Personal,0,0,0,0,0,702,6,Asia,11/21/2024
U07110,63,Female,Master,Employed,Salesperson,4640,2104,276381,No,Personal,0,0,0,0,0,503,5,Africa,1/26/2025
U07111,65,Male,PhD,Self-employed,Doctor,6619,2268,537703,Yes,Education,357709,60,11453,29,2,328,7,Europe,4/15/2022
U07112,57,Male,Master,Self-employed,Doctor,5499,4320,294804,Yes,Car,325571,12,29510,16,5,503,4,Africa,2/3/2022
U07113,56,Male,Bachelor,Unemployed,Engineer,2614,1457,181373,No,Personal,0,0,0,0,0,643,6,Africa,7/31/2022
U07114,62,Male,Bachelor,Self-employed,Salesperson,5575,2669,205750,Yes,Business,294092,120,2980,4,1,529,3,Other,3/28/2025
U07115,66,Male,PhD,Employed,Manager,5757,2707,270396,No,Personal,0,0,0,0,0,553,4,Asia,8/31/2024
U07116,19,Female,Other,Employed,Driver,5498,3669,258347,Yes,Car,461566,180,5366,11,1,629,4,Other,9/25/2021
U07117,36,Male,High School,Employed,Engineer,3627,2924,126718,No,Personal,0,0,0,0,0,326,3,North America,8/4/2022
U07118,46,Male,High School,Unemployed,Driver,3940,2823,412643,No,Personal,0,0,0,0,0,725,9,North America,2/6/2025
U07119,22,Female,High School,Employed,Unemployed,6982,4537,88104,No,Personal,0,0,0,0,0,409,1,Europe,6/5/2022
U07120,41,Male,Bachelor,Self-employed,Unemployed,3795,3091,385270,Yes,Home,276313,24,13888,19,4,640,8,North America,4/7/2025
U07121,44,Female,PhD,Unemployed,Engineer,4059,1282,173715,No,Personal,0,0,0,0,0,643,4,North America,8/17/2024
U07122,46,Female,Master,Employed,Manager,4684,3371,15940,No,Personal,0,0,0,0,0,643,0,Europe,11/25/2023
U07123,42,Male,Bachelor,Employed,Accountant,4317,2789,25083,Yes,Home,466878,120,6075,10,1,601,0,North America,9/18/2023
U07124,45,Female,Bachelor,Employed,Accountant,2311,1392,64180,No,Personal,0,0,0,0,0,385,2,Asia,2/18/2022
U07125,52,Female,Bachelor,Student,Salesperson,6325,2535,743671,No,Personal,0,0,0,0,0,429,10,North America,4/6/2024
U07126,20,Female,High School,Self-employed,Student,4211,1407,251766,No,Personal,0,0,0,0,0,807,5,Africa,12/30/2023
U07127,27,Male,Master,Employed,Salesperson,3514,1204,241902,No,Personal,0,0,0,0,0,566,6,Asia,2/20/2023
U07128,34,Male,Bachelor,Employed,Manager,4428,1753,201737,No,Personal,0,0,0,0,0,401,4,Asia,8/12/2023
U07129,62,Male,High School,Employed,Doctor,4399,3492,196303,Yes,Business,479559,24,25996,27,6,754,4,Other,6/6/2023
U07130,40,Male,Bachelor,Employed,Doctor,3912,2322,12322,No,Personal,0,0,0,0,0,682,0,Europe,8/22/2021
U07131,30,Female,PhD,Employed,Accountant,4724,1903,290328,Yes,Home,483437,12,44207,18,9,769,5,Asia,12/13/2023
U07132,42,Other,Master,Employed,Salesperson,4075,2482,91426,No,Personal,0,0,0,0,0,613,2,Africa,10/1/2022
U07133,21,Female,Bachelor,Employed,Salesperson,4241,2553,252058,No,Personal,0,0,0,0,0,434,5,North America,1/24/2025
U07134,26,Female,Bachelor,Self-employed,Doctor,3457,2074,408621,Yes,Education,438206,60,13984,29,4,551,10,North America,9/8/2022
U07135,49,Female,Bachelor,Employed,Doctor,5865,3132,291938,Yes,Home,92229,240,2134,28,0,788,4,Africa,1/7/2024
U07136,56,Female,Master,Employed,Driver,3797,1172,118801,No,Personal,0,0,0,0,0,627,3,Asia,7/11/2025
U07137,61,Female,Bachelor,Student,Doctor,2156,993,208252,Yes,Education,145592,300,1023,7,0,447,8,Asia,7/25/2021
U07138,56,Female,Bachelor,Unemployed,Engineer,2445,1599,159100,Yes,Business,199714,120,4672,26,2,389,5,Other,7/14/2025
U07139,65,Male,Master,Employed,Doctor,500,254,35011,Yes,Home,301683,60,5797,6,12,468,6,Other,4/25/2023
U07140,28,Female,High School,Unemployed,Manager,3633,2032,366182,No,Personal,0,0,0,0,0,752,8,Europe,1/28/2022
U07141,59,Male,Master,Unemployed,Manager,6496,5037,696126,Yes,Education,456217,240,8009,21,1,567,9,North America,10/7/2022
U07142,47,Male,Master,Unemployed,Accountant,748,600,31347,No,Personal,0,0,0,0,0,797,3,Other,4/16/2025
U07143,59,Female,Master,Unemployed,Engineer,3784,3003,229587,No,Personal,0,0,0,0,0,786,5,Asia,5/6/2024
U07144,46,Other,High School,Unemployed,Manager,4056,2052,53130,No,Personal,0,0,0,0,0,548,1,Africa,2/18/2024
U07145,56,Male,Bachelor,Employed,Driver,500,351,54013,No,Personal,0,0,0,0,0,798,9,Europe,3/13/2023
U07146,32,Male,High School,Self-employed,Unemployed,5742,3169,184055,No,Personal,0,0,0,0,0,431,3,Europe,2/2/2025
U07147,21,Female,Bachelor,Unemployed,Doctor,1355,674,78540,Yes,Car,129554,180,2028,17,2,415,5,Asia,11/12/2024
U07148,66,Female,High School,Student,Unemployed,3085,2342,365487,Yes,Education,266653,36,10255,23,3,413,10,Asia,11/13/2024
U07149,60,Male,High School,Employed,Accountant,3714,1993,430225,No,Personal,0,0,0,0,0,594,10,Asia,2/22/2025
U07150,49,Female,High School,Employed,Engineer,5309,1889,539371,No,Personal,0,0,0,0,0,360,8,North America,11/26/2024
U07151,54,Female,Master,Self-employed,Student,2356,1159,32372,No,Personal,0,0,0,0,0,677,1,Europe,6/18/2023
U07152,19,Male,Bachelor,Employed,Accountant,3769,3084,145479,Yes,Business,202986,120,2596,9,1,837,3,Africa,5/16/2024
U07153,42,Female,Master,Employed,Driver,3176,2670,194423,Yes,Business,23520,120,354,13,0,631,5,North America,3/2/2023
U07154,68,Female,High School,Employed,Doctor,6339,4160,42860,Yes,Education,80938,360,671,9,0,606,1,Europe,6/26/2023
U07155,69,Male,High School,Self-employed,Manager,3056,1545,348604,No,Personal,0,0,0,0,0,495,10,Asia,7/14/2023
U07156,57,Male,Bachelor,Employed,Student,2836,2283,80207,Yes,Business,321577,36,12391,23,4,464,2,Africa,2/12/2025
U07157,48,Female,Bachelor,Employed,Doctor,4297,2667,127416,No,Personal,0,0,0,0,0,329,2,Africa,7/31/2021
U07158,57,Male,Other,Self-employed,Manager,5282,2261,328118,No,Personal,0,0,0,0,0,734,5,North America,8/23/2022
U07159,36,Male,Bachelor,Employed,Doctor,2833,1330,242947,No,Personal,0,0,0,0,0,570,7,North America,11/4/2022
U07160,45,Male,Bachelor,Employed,Unemployed,806,256,5719,Yes,Business,142166,60,2661,5,3,427,1,Africa,3/4/2025
U07161,43,Male,Master,Employed,Student,7879,3291,604474,No,Personal,0,0,0,0,0,470,6,Other,5/5/2022
U07162,51,Male,Bachelor,Self-employed,Student,1960,812,182897,Yes,Business,350702,12,32586,21,17,720,8,Europe,11/11/2022
U07163,25,Male,Bachelor,Unemployed,Accountant,2957,1798,307688,No,Personal,0,0,0,0,0,591,9,North America,10/21/2022
U07164,27,Female,High School,Employed,Doctor,2730,833,280353,Yes,Home,286745,24,15373,25,6,521,9,Other,12/1/2024
U07165,20,Female,Bachelor,Employed,Driver,6448,5300,16037,No,Personal,0,0,0,0,0,403,0,Asia,7/23/2024
U07166,69,Female,Bachelor,Employed,Driver,500,270,14956,No,Personal,0,0,0,0,0,468,2,Europe,6/11/2022
U07167,32,Female,High School,Employed,Accountant,2374,814,6690,Yes,Home,182672,240,1307,6,1,638,0,Europe,11/2/2024
U07168,64,Male,Bachelor,Self-employed,Engineer,3918,3423,199916,No,Personal,0,0,0,0,0,552,4,Europe,10/9/2021
U07169,53,Female,Bachelor,Self-employed,Doctor,4166,2629,336129,Yes,Education,488073,240,10951,27,3,405,7,Europe,10/23/2023
U07170,66,Male,Master,Employed,Manager,5225,2624,534100,No,Personal,0,0,0,0,0,396,9,North America,2/24/2022
U07171,41,Female,Bachelor,Employed,Teacher,3710,1228,351000,No,Personal,0,0,0,0,0,356,8,Asia,2/15/2022
U07172,49,Male,High School,Employed,Accountant,3245,2850,318978,No,Personal,0,0,0,0,0,653,8,Africa,5/16/2024
U07173,43,Male,High School,Employed,Engineer,2353,2030,89364,Yes,Car,309821,240,7759,30,3,448,3,North America,8/1/2024
U07174,35,Female,Bachelor,Student,Manager,500,205,58644,No,Personal,0,0,0,0,0,406,10,Africa,10/19/2023
U07175,51,Female,High School,Unemployed,Student,6535,3705,769158,Yes,Business,139998,24,7412,24,1,452,10,Asia,4/4/2023
U07176,30,Female,PhD,Unemployed,Engineer,5456,2947,379358,Yes,Education,401983,12,35878,13,7,740,6,Asia,8/4/2023
U07177,62,Female,Master,Employed,Manager,7644,5850,54036,Yes,Car,324319,180,2795,6,0,539,1,Other,12/3/2021
U07178,33,Female,High School,Employed,Engineer,5017,4225,428028,No,Personal,0,0,0,0,0,843,7,Europe,11/16/2023
U07179,33,Female,Bachelor,Employed,Unemployed,4288,3770,399216,No,Personal,0,0,0,0,0,810,8,Europe,12/15/2022
U07180,34,Male,High School,Employed,Unemployed,2445,1610,126239,No,Personal,0,0,0,0,0,584,4,North America,4/18/2022
U07181,37,Other,High School,Employed,Accountant,1744,867,47733,No,Personal,0,0,0,0,0,519,2,Other,2/1/2022
U07182,36,Female,Master,Employed,Unemployed,4457,2704,125299,Yes,Home,154345,360,1012,7,0,588,2,North America,6/10/2024
U07183,39,Female,Bachelor,Employed,Salesperson,1807,844,199136,Yes,Home,88812,240,726,8,0,659,9,North America,3/18/2024
U07184,32,Female,Master,Employed,Doctor,4672,3896,487758,No,Personal,0,0,0,0,0,499,9,Other,2/22/2025
U07185,39,Female,Other,Employed,Student,3112,2596,109576,Yes,Business,225205,180,3914,20,1,729,3,Asia,4/1/2023
